============================================================================================================
Arguments =
	approach: bic
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 5
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_bic_result10t
	save_models: False
	seed: 12345
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	T: 2
	lamb: -1
	num_bias_epochs: 200
	val_exemplar_percentage: 0.1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 50
============================================================================================================
WARNING: ../miniimagenet_bic_result10t/miniimagenet_bic already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 50 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  3.2s | Train: skip eval | Valid: time=  0.5s loss=2.953, TAw acc= 25.8% | *
| Epoch  54, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.364, TAw acc= 55.0% |
| Epoch  55, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.414, TAw acc= 53.0% |
| Epoch  56, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.422, TAw acc= 53.6% |
| Epoch  57, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.390, TAw acc= 54.2% | lr=5.0e-02
| Epoch  58, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.372, TAw acc= 55.8% |
| Epoch  59, time=  1.2s | Train: skip eval | Valid: time=  0.4s loss=1.378, TAw acc= 54.6% |
| Epoch  60, time=  1.4s | Train: skip eval | Valid: time=  1.6s loss=1.372, TAw acc= 55.0% |
| Epoch  61, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.426, TAw acc= 53.6% |
| Epoch  62, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.416, TAw acc= 56.0% | lr=5.0e-02
| Epoch  63, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.432, TAw acc= 53.6% |
| Epoch  64, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.393, TAw acc= 54.0% |
| Epoch  65, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.313, TAw acc= 57.4% | *
| Epoch  66, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.412, TAw acc= 51.6% |
| Epoch  67, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.474, TAw acc= 51.6% |
| Epoch  68, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.357, TAw acc= 55.6% |
| Epoch  69, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.452, TAw acc= 51.8% |
| Epoch  70, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.488, TAw acc= 55.6% | lr=5.0e-02
| Epoch  71, time=  1.5s | Train: skip eval | Valid: time=  1.5s loss=1.487, TAw acc= 49.0% |
| Epoch  72, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.413, TAw acc= 53.4% |
| Epoch  73, time=  1.5s | Train: skip eval | Valid: time=  0.4s loss=1.438, TAw acc= 49.6% |
| Epoch  74, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.366, TAw acc= 53.4% |
| Epoch  75, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.311, TAw acc= 55.8% | *
| Epoch  76, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.381, TAw acc= 53.0% |
| Epoch  77, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.398, TAw acc= 54.0% |
| Epoch  78, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.336, TAw acc= 54.6% |
| Epoch  79, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.355, TAw acc= 55.8% |
| Epoch  80, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.363, TAw acc= 52.8% | lr=5.0e-02
| Epoch  81, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.396, TAw acc= 54.0% |
| Epoch  82, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.327, TAw acc= 55.8% |
| Epoch  83, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.339, TAw acc= 57.2% |
| Epoch  84, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.402, TAw acc= 56.6% |
| Epoch  85, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.455, TAw acc= 52.4% | lr=5.0e-02
| Epoch  86, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.336, TAw acc= 55.6% |
| Epoch  87, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.392, TAw acc= 55.0% |
| Epoch  88, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.329, TAw acc= 58.0% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.376, TAw acc= 55.2% |
| Epoch  90, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.415, TAw acc= 53.0% | lr=5.0e-02
| Epoch  91, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.434, TAw acc= 52.8% |
| Epoch  92, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.306, TAw acc= 56.6% | *
| Epoch  93, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.328, TAw acc= 57.2% |
| Epoch  94, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.455, TAw acc= 53.4% |
| Epoch  95, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.381, TAw acc= 55.8% |
| Epoch  96, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.299, TAw acc= 55.8% | *
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.388, TAw acc= 54.2% |
| Epoch  98, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.387, TAw acc= 55.2% |
| Epoch  99, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.341, TAw acc= 56.2% |
| Epoch 100, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.376, TAw acc= 54.0% |
Stage 2: BiC training for Task 0: alpha=1.00000, beta=0.00000
| Selected 450 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.300 | TAw acc= 57.0%, forg=  0.0%| TAg acc= 57.0%, forg=  0.0% <<<
Save at ../miniimagenet_bic_result10t/miniimagenet_bic
************************************************************************************************************
Task  1
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 100 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.925, TAw acc= 39.0% | *
| Epoch   2, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.847, TAw acc= 44.0% | *
| Epoch   3, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.803, TAw acc= 49.0% | *
| Epoch   4, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.794, TAw acc= 49.6% | *
| Epoch   5, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.757, TAw acc= 51.4% | *
| Epoch   6, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.766, TAw acc= 49.0% |
| Epoch   7, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.778, TAw acc= 49.4% |
| Epoch   8, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.758, TAw acc= 51.6% |
| Epoch   9, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.742, TAw acc= 52.4% | *
| Epoch  10, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.744, TAw acc= 53.2% |
| Epoch  11, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.740, TAw acc= 52.0% | *
| Epoch  12, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.751, TAw acc= 51.0% |
| Epoch  13, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.767, TAw acc= 52.8% |
| Epoch  14, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.730, TAw acc= 53.6% | *
| Epoch  15, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.756, TAw acc= 53.2% |
| Epoch  16, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.730, TAw acc= 54.2% | *
| Epoch  17, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.745, TAw acc= 52.6% |
| Epoch  18, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.758, TAw acc= 54.6% |
| Epoch  19, time=  1.7s | Train: skip eval | Valid: time=  1.1s loss=1.704, TAw acc= 55.6% | *
| Epoch  20, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.824, TAw acc= 49.0% |
| Epoch  21, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.780, TAw acc= 51.6% |
| Epoch  22, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.748, TAw acc= 53.2% |
| Epoch  23, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.710, TAw acc= 56.8% |
| Epoch  24, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.750, TAw acc= 55.6% | lr=5.0e-02
| Epoch  25, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.735, TAw acc= 55.2% |
| Epoch  26, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.737, TAw acc= 54.0% |
| Epoch  27, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.743, TAw acc= 52.4% |
| Epoch  28, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.742, TAw acc= 56.2% |
| Epoch  29, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.724, TAw acc= 56.2% | lr=5.0e-02
| Epoch  30, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.754, TAw acc= 53.0% |
| Epoch  31, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.723, TAw acc= 54.2% |
| Epoch  32, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.730, TAw acc= 54.0% |
| Epoch  33, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.717, TAw acc= 54.8% |
| Epoch  34, time=  1.6s | Train: skip eval | Valid: time=  1.0s loss=1.766, TAw acc= 54.8% | lr=5.0e-02
| Epoch  35, time=  1.5s | Train: skip eval | Valid: time=  0.4s loss=1.751, TAw acc= 51.8% |
| Epoch  36, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.759, TAw acc= 53.0% |
| Epoch  37, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.752, TAw acc= 51.6% |
| Epoch  38, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.759, TAw acc= 53.2% |
| Epoch  39, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.728, TAw acc= 55.0% | lr=5.0e-02
| Epoch  40, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.741, TAw acc= 51.8% |
| Epoch  41, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.743, TAw acc= 52.8% |
| Epoch  42, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.750, TAw acc= 53.2% |
| Epoch  43, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.762, TAw acc= 53.2% |
| Epoch  44, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.740, TAw acc= 56.6% | lr=5.0e-02
| Epoch  45, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.767, TAw acc= 52.4% |
| Epoch  46, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.752, TAw acc= 54.4% |
| Epoch  47, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.703, TAw acc= 55.8% | *
| Epoch  48, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.781, TAw acc= 53.4% |
| Epoch  49, time=  1.6s | Train: skip eval | Valid: time=  1.0s loss=1.736, TAw acc= 53.2% |
| Epoch  50, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.740, TAw acc= 54.8% |
| Epoch  51, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.708, TAw acc= 56.4% |
| Epoch  52, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.770, TAw acc= 53.4% | lr=5.0e-02
| Epoch  53, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.716, TAw acc= 54.8% |
| Epoch  54, time=  2.8s | Train: skip eval | Valid: time=  0.5s loss=1.770, TAw acc= 54.0% |
| Epoch  55, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.719, TAw acc= 56.6% |
| Epoch  56, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.753, TAw acc= 55.4% |
| Epoch  57, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.762, TAw acc= 54.6% | lr=5.0e-02
| Epoch  58, time=  1.5s | Train: skip eval | Valid: time=  1.5s loss=1.744, TAw acc= 54.4% |
| Epoch  59, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.756, TAw acc= 57.2% |
| Epoch  60, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.748, TAw acc= 54.8% |
| Epoch  61, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.722, TAw acc= 56.8% |
| Epoch  62, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.725, TAw acc= 57.4% | lr=5.0e-02
| Epoch  63, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.727, TAw acc= 54.8% |
| Epoch  64, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.704, TAw acc= 57.2% |
| Epoch  65, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.767, TAw acc= 53.2% |
| Epoch  66, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.727, TAw acc= 56.0% |
| Epoch  67, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.714, TAw acc= 57.6% | lr=5.0e-02
| Epoch  68, time=  1.6s | Train: skip eval | Valid: time=  0.9s loss=1.772, TAw acc= 53.2% |
| Epoch  69, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.727, TAw acc= 55.4% |
| Epoch  70, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.763, TAw acc= 53.6% |
| Epoch  71, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.731, TAw acc= 58.4% |
| Epoch  72, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.752, TAw acc= 54.4% | lr=5.0e-02
| Epoch  73, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=1.756, TAw acc= 52.2% |
| Epoch  74, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.718, TAw acc= 57.0% |
| Epoch  75, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.729, TAw acc= 54.8% |
| Epoch  76, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.760, TAw acc= 52.8% |
| Epoch  77, time=  1.7s | Train: skip eval | Valid: time=  1.2s loss=1.724, TAw acc= 56.2% | lr=5.0e-02
| Epoch  78, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.785, TAw acc= 54.0% |
| Epoch  79, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.746, TAw acc= 52.6% |
| Epoch  80, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.727, TAw acc= 54.0% |
| Epoch  81, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.735, TAw acc= 55.6% |
| Epoch  82, time=  1.8s | Train: skip eval | Valid: time=  1.1s loss=1.734, TAw acc= 55.0% | lr=5.0e-02
| Epoch  83, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.744, TAw acc= 52.6% |
| Epoch  84, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.719, TAw acc= 52.8% |
| Epoch  85, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.798, TAw acc= 52.4% |
| Epoch  86, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.724, TAw acc= 55.2% |
| Epoch  87, time=  1.6s | Train: skip eval | Valid: time=  1.0s loss=1.734, TAw acc= 54.6% | lr=5.0e-02
| Epoch  88, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.766, TAw acc= 53.8% |
| Epoch  89, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.763, TAw acc= 54.6% |
| Epoch  90, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.713, TAw acc= 57.8% |
| Epoch  91, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.753, TAw acc= 53.8% |
| Epoch  92, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.743, TAw acc= 55.0% | lr=5.0e-02
| Epoch  93, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.773, TAw acc= 51.2% |
| Epoch  94, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.731, TAw acc= 56.0% |
| Epoch  95, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.745, TAw acc= 57.4% |
| Epoch  96, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.766, TAw acc= 53.2% |
| Epoch  97, time=  1.7s | Train: skip eval | Valid: time=  0.9s loss=1.696, TAw acc= 56.4% | *
| Epoch  98, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.767, TAw acc= 54.8% |
| Epoch  99, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.698, TAw acc= 56.2% |
| Epoch 100, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.737, TAw acc= 55.4% |
Stage 2: Training bias correction layers
| Epoch  50, time=  0.4s | Train: loss=2.050, TAg acc= 39.0% |
| Epoch 100, time=  0.4s | Train: loss=2.208, TAg acc= 34.0% |
| Epoch 150, time=  0.4s | Train: loss=2.152, TAg acc= 34.0% |
| Epoch 200, time=  0.4s | Train: loss=2.130, TAg acc= 33.0% |
Stage 2: BiC training for Task 0: alpha=1.00000, beta=0.00000
Stage 2: BiC training for Task 1: alpha=0.71168, beta=-0.79590
| Selected 900 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=2.062 | TAw acc= 57.6%, forg= -0.6%| TAg acc= 41.5%, forg= 15.5% <<<
>>> Test on task  1 : loss=1.826 | TAw acc= 59.7%, forg=  0.0%| TAg acc= 48.9%, forg=  0.0% <<<
Save at ../miniimagenet_bic_result10t/miniimagenet_bic
************************************************************************************************************
Task  2
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 150 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=2.404, TAw acc= 44.0% | *
| Epoch   2, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=2.374, TAw acc= 47.8% | *
| Epoch   3, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=2.363, TAw acc= 50.0% | *
| Epoch   4, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=2.366, TAw acc= 49.4% |
| Epoch   5, time=  2.8s | Train: skip eval | Valid: time=  0.6s loss=2.356, TAw acc= 49.4% | *
| Epoch   6, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=2.363, TAw acc= 48.4% |
| Epoch   7, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=2.350, TAw acc= 50.4% | *
| Epoch   8, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=2.339, TAw acc= 48.8% | *
| Epoch   9, time=  1.8s | Train: skip eval | Valid: time=  0.9s loss=2.374, TAw acc= 48.2% |
| Epoch  10, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=2.342, TAw acc= 53.8% |
