============================================================================================================
Arguments =
	approach: bic
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 5
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_bic_result10t
	save_models: False
	seed: 1234
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	T: 2
	lamb: -1
	num_bias_epochs: 200
	val_exemplar_percentage: 0.1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 50
============================================================================================================
WARNING: ../miniimagenet_bic_result10t/miniimagenet_bic already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 50 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  3.3s | Train: skip eval | Valid: time=  0.5s loss=3.372, TAw acc= 25.2% | *
| Epoch  23, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.687, TAw acc= 39.0% | lr=5.0e-02
| Epoch  24, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.921, TAw acc= 35.4% |
| Epoch  25, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.776, TAw acc= 42.6% |
| Epoch  26, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.736, TAw acc= 41.2% |
| Epoch  27, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.677, TAw acc= 39.8% |
| Epoch  28, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.602, TAw acc= 45.2% | *
| Epoch  29, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=2.441, TAw acc= 46.0% |
| Epoch  30, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.493, TAw acc= 47.2% | *
| Epoch  31, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.774, TAw acc= 40.6% |
| Epoch  32, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.547, TAw acc= 47.2% |
| Epoch  33, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.617, TAw acc= 47.2% |
| Epoch  34, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.679, TAw acc= 45.6% |
| Epoch  35, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.500, TAw acc= 43.8% | lr=5.0e-02
| Epoch  36, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.649, TAw acc= 48.8% |
| Epoch  37, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.502, TAw acc= 48.2% |
| Epoch  38, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.506, TAw acc= 47.0% |
| Epoch  39, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.627, TAw acc= 47.0% |
| Epoch  40, time=  2.1s | Train: skip eval | Valid: time=  0.9s loss=1.577, TAw acc= 45.8% | lr=5.0e-02
| Epoch  41, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.509, TAw acc= 47.6% |
| Epoch  42, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.535, TAw acc= 47.2% |
| Epoch  43, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.568, TAw acc= 44.4% |
| Epoch  44, time=  1.7s | Train: skip eval | Valid: time=  1.3s loss=1.548, TAw acc= 47.2% |
| Epoch  45, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.533, TAw acc= 45.2% | lr=5.0e-02
| Epoch  46, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.579, TAw acc= 45.6% |
| Epoch  47, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.662, TAw acc= 42.0% |
| Epoch  48, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.467, TAw acc= 47.0% | *
| Epoch  49, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.731, TAw acc= 39.4% |
| Epoch  50, time=  2.5s | Train: skip eval | Valid: time=  0.9s loss=1.557, TAw acc= 44.6% |
| Epoch  51, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.663, TAw acc= 43.0% |
| Epoch  52, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.573, TAw acc= 47.2% |
| Epoch  53, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.497, TAw acc= 46.6% | lr=5.0e-02
| Epoch  54, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.604, TAw acc= 49.2% |
| Epoch  55, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.517, TAw acc= 50.0% |
| Epoch  56, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.502, TAw acc= 46.6% |
| Epoch  57, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.401, TAw acc= 51.4% | *
| Epoch  58, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.419, TAw acc= 48.6% |
| Epoch  59, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.536, TAw acc= 48.0% |
| Epoch  60, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.454, TAw acc= 49.2% |
| Epoch  61, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.507, TAw acc= 51.0% |
| Epoch  62, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.438, TAw acc= 50.4% | lr=5.0e-02
| Epoch  63, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.573, TAw acc= 47.6% |
| Epoch  64, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.428, TAw acc= 53.0% |
| Epoch  65, time=  1.5s | Train: skip eval | Valid: time=  0.9s loss=1.558, TAw acc= 48.4% |
| Epoch  66, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.424, TAw acc= 49.6% |
| Epoch  67, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.434, TAw acc= 51.4% | lr=5.0e-02
| Epoch  68, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.478, TAw acc= 48.8% |
| Epoch  69, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.511, TAw acc= 47.4% |
| Epoch  70, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.518, TAw acc= 48.8% |
| Epoch  71, time=  2.5s | Train: skip eval | Valid: time=  0.8s loss=1.419, TAw acc= 52.8% |
| Epoch  72, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.415, TAw acc= 50.4% | lr=5.0e-02
| Epoch  73, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.445, TAw acc= 51.2% |
| Epoch  74, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.464, TAw acc= 50.0% |
| Epoch  75, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.418, TAw acc= 51.2% |
| Epoch  76, time=  1.2s | Train: skip eval | Valid: time=  1.0s loss=1.393, TAw acc= 49.4% | *
| Epoch  77, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.420, TAw acc= 50.2% |
| Epoch  78, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.413, TAw acc= 51.0% |
| Epoch  79, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.425, TAw acc= 50.6% |
| Epoch  80, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.485, TAw acc= 50.0% |
| Epoch  81, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.390, TAw acc= 52.0% | *
| Epoch  82, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.672, TAw acc= 50.8% |
| Epoch  83, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.345, TAw acc= 56.2% | *
| Epoch  84, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.337, TAw acc= 53.0% | *
| Epoch  85, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.330, TAw acc= 54.2% | *
| Epoch  86, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.409, TAw acc= 52.6% |
| Epoch  87, time=  1.3s | Train: skip eval | Valid: time=  1.0s loss=1.337, TAw acc= 54.6% |
| Epoch  88, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.352, TAw acc= 55.6% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.527, TAw acc= 51.0% |
| Epoch  90, time=  1.2s | Train: skip eval | Valid: time=  0.7s loss=1.342, TAw acc= 53.4% | lr=5.0e-02
| Epoch  91, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.367, TAw acc= 53.6% |
| Epoch  92, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.334, TAw acc= 53.8% |
| Epoch  93, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.436, TAw acc= 53.8% |
| Epoch  94, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.422, TAw acc= 52.6% |
| Epoch  95, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.595, TAw acc= 48.6% | lr=5.0e-02
| Epoch  96, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.344, TAw acc= 52.8% |
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.338, TAw acc= 55.6% |
| Epoch  98, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.395, TAw acc= 53.8% |
| Epoch  99, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.331, TAw acc= 51.2% |
| Epoch 100, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.289, TAw acc= 55.0% | *
Stage 2: BiC training for Task 0: alpha=1.00000, beta=0.00000
| Selected 450 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.305 | TAw acc= 57.3%, forg=  0.0%| TAg acc= 57.3%, forg=  0.0% <<<
Save at ../miniimagenet_bic_result10t/miniimagenet_bic
************************************************************************************************************
Task  1
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 100 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.807, TAw acc= 48.6% | *
| Epoch   2, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.736, TAw acc= 53.0% | *
| Epoch   3, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.704, TAw acc= 56.8% | *
| Epoch   4, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.700, TAw acc= 57.0% | *
| Epoch   5, time=  1.5s | Train: skip eval | Valid: time=  0.9s loss=1.667, TAw acc= 57.8% | *
| Epoch   6, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.659, TAw acc= 60.0% | *
| Epoch   7, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.701, TAw acc= 56.2% |
| Epoch   8, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.648, TAw acc= 59.2% | *
| Epoch   9, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.656, TAw acc= 57.4% |
| Epoch  10, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.636, TAw acc= 59.4% | *
| Epoch  11, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.647, TAw acc= 62.0% |
| Epoch  12, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.636, TAw acc= 59.2% |
| Epoch  13, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.612, TAw acc= 61.8% | *
| Epoch  14, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.581, TAw acc= 64.6% | *
| Epoch  15, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.608, TAw acc= 59.8% |
| Epoch  16, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.625, TAw acc= 61.6% |
| Epoch  17, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.586, TAw acc= 63.0% |
| Epoch  18, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.613, TAw acc= 60.2% |
| Epoch  19, time=  1.6s | Train: skip eval | Valid: time=  1.0s loss=1.617, TAw acc= 60.6% | lr=5.0e-02
| Epoch  20, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.603, TAw acc= 62.2% |
| Epoch  21, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.621, TAw acc= 61.6% |
| Epoch  22, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.604, TAw acc= 60.6% |
| Epoch  23, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.650, TAw acc= 59.0% |
| Epoch  24, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.626, TAw acc= 63.2% | lr=5.0e-02
| Epoch  25, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.612, TAw acc= 62.8% |
| Epoch  26, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.604, TAw acc= 61.0% |
| Epoch  27, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.590, TAw acc= 63.8% |
| Epoch  28, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.613, TAw acc= 62.2% |
| Epoch  29, time=  1.7s | Train: skip eval | Valid: time=  0.9s loss=1.608, TAw acc= 60.6% | lr=5.0e-02
| Epoch  30, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.626, TAw acc= 61.4% |
| Epoch  31, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.592, TAw acc= 62.4% |
| Epoch  32, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.612, TAw acc= 64.4% |
| Epoch  33, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.612, TAw acc= 62.2% |
| Epoch  34, time=  2.0s | Train: skip eval | Valid: time=  0.9s loss=1.653, TAw acc= 60.8% | lr=5.0e-02
| Epoch  35, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.644, TAw acc= 59.8% |
| Epoch  36, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.616, TAw acc= 59.6% |
| Epoch  37, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.628, TAw acc= 58.8% |
| Epoch  38, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.621, TAw acc= 62.0% |
| Epoch  39, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=1.678, TAw acc= 58.0% | lr=5.0e-02
| Epoch  40, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.591, TAw acc= 64.2% |
| Epoch  41, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.648, TAw acc= 57.6% |
| Epoch  42, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.597, TAw acc= 62.2% |
| Epoch  43, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.639, TAw acc= 59.2% |
| Epoch  44, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.613, TAw acc= 60.4% | lr=5.0e-02
| Epoch  45, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.584, TAw acc= 64.0% |
| Epoch  46, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.622, TAw acc= 60.4% |
| Epoch  47, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.620, TAw acc= 59.6% |
| Epoch  48, time=  2.0s | Train: skip eval | Valid: time=  0.9s loss=1.616, TAw acc= 60.8% |
| Epoch  49, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.625, TAw acc= 60.0% | lr=5.0e-02
| Epoch  50, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.654, TAw acc= 59.4% |
| Epoch  51, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.617, TAw acc= 60.2% |
| Epoch  52, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.615, TAw acc= 61.2% |
| Epoch  53, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.594, TAw acc= 64.6% |
| Epoch  54, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.603, TAw acc= 62.2% | lr=5.0e-02
| Epoch  55, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.593, TAw acc= 62.4% |
| Epoch  56, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.598, TAw acc= 61.6% |
| Epoch  57, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.632, TAw acc= 60.0% |
| Epoch  58, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.590, TAw acc= 62.4% |
| Epoch  59, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.605, TAw acc= 63.8% | lr=5.0e-02
| Epoch  60, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.623, TAw acc= 61.0% |
| Epoch  61, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.638, TAw acc= 58.6% |
| Epoch  62, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.758, TAw acc= 61.0% |
| Epoch  63, time=  2.5s | Train: skip eval | Valid: time=  0.4s loss=1.577, TAw acc= 63.8% | *
| Epoch  64, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.606, TAw acc= 63.0% |
| Epoch  65, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.579, TAw acc= 64.2% |
| Epoch  66, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.639, TAw acc= 60.2% |
| Epoch  67, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.647, TAw acc= 61.2% |
| Epoch  68, time=  2.6s | Train: skip eval | Valid: time=  0.6s loss=1.578, TAw acc= 65.4% | lr=5.0e-02
| Epoch  69, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.582, TAw acc= 62.2% |
| Epoch  70, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.624, TAw acc= 62.2% |
| Epoch  71, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.588, TAw acc= 61.6% |
| Epoch  72, time=  1.6s | Train: skip eval | Valid: time=  1.1s loss=1.610, TAw acc= 61.0% |
| Epoch  73, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.613, TAw acc= 61.8% | lr=5.0e-02
| Epoch  74, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.602, TAw acc= 61.6% |
| Epoch  75, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.600, TAw acc= 63.4% |
| Epoch  76, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.609, TAw acc= 60.4% |
| Epoch  77, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.590, TAw acc= 63.4% |
| Epoch  78, time=  2.1s | Train: skip eval | Valid: time=  0.4s loss=1.633, TAw acc= 61.6% | lr=5.0e-02
| Epoch  79, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.635, TAw acc= 57.4% |
| Epoch  80, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.559, TAw acc= 65.0% | *
| Epoch  81, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.599, TAw acc= 61.6% |
| Epoch  82, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=1.603, TAw acc= 63.2% |
| Epoch  83, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.601, TAw acc= 62.8% |
| Epoch  84, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.576, TAw acc= 64.2% |
| Epoch  85, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.627, TAw acc= 61.8% | lr=5.0e-02
| Epoch  86, time=  1.8s | Train: skip eval | Valid: time=  1.2s loss=1.606, TAw acc= 61.6% |
| Epoch  87, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.615, TAw acc= 60.2% |
| Epoch  88, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.580, TAw acc= 64.0% |
| Epoch  89, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.634, TAw acc= 61.8% |
| Epoch  90, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.594, TAw acc= 61.2% | lr=5.0e-02
| Epoch  91, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.610, TAw acc= 64.0% |
| Epoch  92, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.606, TAw acc= 61.6% |
| Epoch  93, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.643, TAw acc= 60.0% |
| Epoch  94, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.690, TAw acc= 57.4% |
| Epoch  95, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.606, TAw acc= 63.0% | lr=5.0e-02
| Epoch  96, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.583, TAw acc= 63.0% |
| Epoch  97, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.651, TAw acc= 59.0% |
| Epoch  98, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.570, TAw acc= 65.2% |
| Epoch  99, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.630, TAw acc= 60.4% |
| Epoch 100, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.599, TAw acc= 60.4% | lr=5.0e-02
Stage 2: Training bias correction layers
| Epoch  50, time=  0.4s | Train: loss=2.021, TAg acc= 38.0% |
| Epoch 100, time=  0.4s | Train: loss=2.068, TAg acc= 35.0% |
| Epoch 150, time=  0.4s | Train: loss=2.004, TAg acc= 40.0% |
| Epoch 200, time=  0.4s | Train: loss=1.910, TAg acc= 45.0% |
Stage 2: BiC training for Task 0: alpha=1.00000, beta=0.00000
Stage 2: BiC training for Task 1: alpha=0.64043, beta=-0.82208
| Selected 900 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.928 | TAw acc= 57.2%, forg=  0.1%| TAg acc= 44.4%, forg= 12.9% <<<
>>> Test on task  1 : loss=1.769 | TAw acc= 65.6%, forg=  0.0%| TAg acc= 51.8%, forg=  0.0% <<<
Save at ../miniimagenet_bic_result10t/miniimagenet_bic
************************************************************************************************************
Task  2
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 150 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=2.353, TAw acc= 48.4% | *
| Epoch   2, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=2.332, TAw acc= 49.4% | *
| Epoch   3, time=  2.8s | Train: skip eval | Valid: time=  0.7s loss=2.328, TAw acc= 51.8% | *
| Epoch   4, time=  1.6s | Train: skip eval | Valid: time=  0.9s loss=2.311, TAw acc= 53.2% | *
| Epoch   5, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=2.323, TAw acc= 52.0% |
| Epoch   6, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=2.305, TAw acc= 56.2% | *
| Epoch   7, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=2.302, TAw acc= 55.6% | *
| Epoch   8, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=2.295, TAw acc= 57.4% | *
| Epoch   9, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=2.325, TAw acc= 54.2% |
